id,url,title,subtitle,claps,responses,reading_time,publication,date,title_length,subtitle_length
2218,https://medium.com/swlh/the-info-product-ponzi-why-the-online-course-game-is-rigged-and-what-to-do-about-it-9e4f39896e75,the_info-product_ponzi:_why_the_online_course_game_is_rigged_(and_what_to_do_about it),0,289.0,2,4,the_startup,26-02-2023,86,0
2219,https://medium.com/swlh/heres-how-you-deal-with-imposter-syndrome-once-and-for-all-999e11eca05d,here’s_how_you_deal_with_imposter_syndrome_once_and_for all,how_to_end_the_imposter c,149.0,3,8,the_startup,26-02-2023,59,25
2220,https://medium.com/swlh/3-things-you-should-give-up-if-you-want-to-become-a-wildly-successful-solopreneur-48f755c21c1a,3_things_you_should_give_up_if_you_want_to_become_a_wildly_successful_solopreneur,cut_them first…,823.0,12,5,the_startup,26-02-2023,81,15
2221,https://writingcooperative.com/common-mistakes-in-fantasy-world-building-11f346998d64,common_mistakes_in_fantasy_world building,fantasy_worlds_still_have_to_be_logical_and_believable,432.0,8,9,the_writing_cooperative,26-02-2023,41,54
2222,https://writingcooperative.com/in-search-of-the-best-titles-79b5dc9a418,in_search_of_the_best titles,would_a_rose_called_by_any_other_name_smell_as sweet?,851.0,17,6,the_writing_cooperative,26-02-2023,28,53
2223,https://writingcooperative.com/david-bowie-the-nineties-and-every-writers-worst-nightmare-54f8a1c751db,"david_bowie,_the_nineties,_and_every_writer’s_worst_nightmare",even_the_best_of_the_best_can_lose the…,300.0,4,5,the_writing_cooperative,26-02-2023,61,39
2224,https://writingcooperative.com/the-great-and-or-subject-verb-debate-bf45728351e4,the_great_‘and/or’_subject-verb_debate,including_whether_(and_how)_to use…,363.0,2,4,the_writing_cooperative,26-02-2023,38,35
2225,https://writingcooperative.com/should-you-write-for-products-you-dont-believe-in-ac2ad7019db3,should_you_write_for_products_you_don’t_believe in?,how_i_approach_ethically_loaded_situations_in my…,181.0,3,5,the_writing_cooperative,26-02-2023,51,49
2226,https://towardsdatascience.com/musiclm-has-google-solved-ai-music-generation-c6859e76bc3c,musiclm — has_google_solved_ai_music_generation?,paper_&_significance_explained_in_easy terms,261.0,7,11,towards_data_science,02-02-2023,48,44
2227,https://towardsdatascience.com/chatgpt-and-the-future-present-were-facing-9f2a1cfab0e9,chatgpt_and_the_future_(present)_we’re facing,2023_will_be_much_more intense…,213.0,9,10,towards_data_science,02-02-2023,45,31
2228,https://towardsdatascience.com/variance-reduction-in-experiments-part-1-intuition-68b270a0df71,variance_reduction_in_experiments — part_1:_intuition,the_intuition_behind_variance_reduction_and why…,119.0,3,7,towards_data_science,02-02-2023,53,48
2229,https://towardsdatascience.com/think-in-sql-avoid-writing-sql-in-a-top-to-bottom-approach-476a67f53a59,think_in_sql — avoid_writing_sql_in_a_top_to_bottom approach,write_clear_sql_by_comprehend_logical…,51.0,3,7,towards_data_science,02-02-2023,60,38
2230,https://towardsdatascience.com/how-to-increase-gpu-utilization-in-kubernetes-with-nvidia-mps-e680d20c3181,how_to_increase_gpu_utilization_in_kubernetes_with_nvidia mps,integrating_nvidia_multi-process_service…,156.0,2,10,towards_data_science,02-02-2023,61,41
2231,https://towardsdatascience.com/day-to-day-variability-in-sea-surface-temperature-sst-fishing-maps-af9bc04bb260,day-to-day_variability_in_sea_surface_temperature_(sst)_fishing maps,applying_big_data from…,43.0,0,5,towards_data_science,02-02-2023,68,23
2232,https://towardsdatascience.com/does-ai-have-political-opinions-d50087968ba8,does_ai_have_political_opinions?,measuring_gpt-3’s_political_ideology_on_economic_and_social scales,174.0,3,9,towards_data_science,02-02-2023,32,66
2233,https://towardsdatascience.com/prediction-performance-drift-the-other-side-of-the-coin-4bd3c7334b70,prediction_performance_drift:_the_other_side_of_the coin,"we_know_the_causes,_let’s_talk_about the…",22.0,1,7,towards_data_science,02-02-2023,56,41
2234,https://towardsdatascience.com/custom-kafka-streaming-metrics-using-apache-spark-prometheus-sink-9c04cf2ddaf1,custom_kafka_streaming_metrics_using_apache_spark_prometheus_sink,a_detailed_tutorial_on_how_to create…,46.0,1,6,towards_data_science,02-02-2023,65,37
2235,https://towardsdatascience.com/understanding-kl-divergence-f3ddc8dff254,understanding_kl_divergence,"a_guide_to_the_math,_intuition,_and_practical_use_of_kl_divergence_—…",39.0,0,7,towards_data_science,02-02-2023,27,69
2236,https://towardsdatascience.com/february-edition-lets-talk-about-the-chatbot-cf65fba75078,february_edition:_let’s_talk_about_the chatbot,"(yes,_you_know_the one)",0.0,0,3,towards_data_science,02-02-2023,46,23
2237,https://towardsdatascience.com/optimization-newtons-method-profit-maximization-part-2-constrained-optimization-theory-dc18613c5770,"optimization,_newton’s_method,_&_profit_maximization:_part_2—_constrained_optimization_theory",0,75.0,2,12,towards_data_science,02-02-2023,93,0
2238,https://towardsdatascience.com/enabling-mlops-in-three-simple-steps-a5b4e1f0dd11,enabling_mlops_in_three_simple steps,"with_dbt_core,_kedro,_and_weights_& biases",124.0,0,7,towards_data_science,02-02-2023,36,42
2239,https://towardsdatascience.com/how-industry-data-scientists-make-their-work-count-f552739afd15,how_industry_data_scientists_make_their_work count,0,84.0,0,3,towards_data_science,02-02-2023,50,0
2240,https://towardsdatascience.com/your-first-recommendation-system-from-data-preparation-to-ml-debugging-and-improvements-assessment-eb628573436,your_first_recommendation_system:_from_data_preparation_to_ml_debugging_and_improvements_assessment,0,106.0,1,12,towards_data_science,02-02-2023,99,0
2241,https://towardsdatascience.com/how-to-use-map-functions-for-data-science-in-r-8180c2ed6d79,how_to_use_map_functions_for_data_science_in r,learn_powerful_functional_programming_tools_from the…,63.0,1,7,towards_data_science,02-02-2023,46,53
2242,https://towardsdatascience.com/mixture-of-experts-for-pinns-moe-pinns-6520adf32438,mixture_of_experts_for_pinns_(moe-pinns),utilising_ensembles_to_enhance_physics-informed_neural networks,39.0,1,9,towards_data_science,02-02-2023,40,63
2243,https://towardsdatascience.com/exploring-tensorflow-model-prediction-issues-38092d0cdcc3,exploring_tensorflow_model_prediction_issues,steps_to_debug_bert’s_(and_other_llms’)_slow_prediction…,57.0,0,7,towards_data_science,02-02-2023,44,56
2244,https://towardsdatascience.com/anomaly-detection-using-sigma-rules-part-2-spark-stream-stream-join-6bb4734e912f,anomaly_detection_using_sigma_rules_(part_2)_spark_stream-stream_join,a_class_of_sigma_rules detect…,16.0,0,7,towards_data_science,02-02-2023,69,30
2245,https://uxdesign.cc/designing-motivation-the-seinfeld-paradox-7032fcee9e5,designing_motivation:_the_seinfeld paradox,can_we_reward_ourselves_without_undermining_our_#lifegoals?,408.0,5,12,ux_collective,02-02-2023,42,59
2246,https://uxdesign.cc/adding-conditional-logic-in-figma-be27616e3bd2,adding_conditional_logic_in figma,"change_what_a_user_sees,_where_they_go,_and_keep_your boards…",244.0,7,4,ux_collective,02-02-2023,33,61
2247,https://uxdesign.cc/problem-framing-not-problem-solving-the-skill-necessary-to-grow-as-a-ux-professional-abf5855f2503,"problem_framing,_not_problem-solving:_the_skill_necessary_to_grow_as_a_ux_professional",0,415.0,5,5,ux_collective,02-02-2023,86,0
2248,https://uxdesign.cc/ai-is-a-solution-in-search-of-a-problem-ab4c6e818206,ai_is_a_solution_in_search_of_a problem,“can_you_find_some_good_use_for_ai_or_gpt3?”_how_do we…,195.0,4,5,ux_collective,02-02-2023,39,55
2249,https://medium.com/swlh/are-you-accidentally-building-the-second-hardest-type-of-startup-931d9667dc40,"<strong_class=""markup--strong_markup--h3-strong"">are_you_accidentally_building_the_second_hardest_type_of startup?</strong>",most_people_don’t_even_realize the…,1000.0,26,4,the_startup,02-02-2023,123,35
2250,https://medium.com/swlh/ten-short-money-lessons-from-rich-dad-poor-dad-that-you-never-want-to-forget-e4baa4ba67d3,ten_short_money_lessons_from_rich_dad_poor_dad_(that_you_never_want_to forget),the_author_isn’t_a nice…,890.0,27,5,the_startup,02-02-2023,78,24
2251,https://medium.com/swlh/from-zero-to-3-000-a-month-my-online-side-hustle-success-story-and-heres-how-you-can-a7bf565db2a0,"from_zero_to_$3,000_a_month:_my_online_side-hustle_success_story_and_here’s_how_you can",0,748.0,19,11,the_startup,02-02-2023,87,0
2252,https://medium.com/swlh/the-44k-reality-of-running-a-small-youtube-channel-ec7f368f6045,the_£44k_reality_of_running_a_small_youtube channel,and_how_i_justify_my_biggest_ever_overhead_as a…,232.0,7,5,the_startup,02-02-2023,51,48
2253,https://medium.com/swlh/time-management-content-creators-2134bf73e67f,time_management_for_content_creators:_5_radical_ways_to_get_more_done_in_less time,0,444.0,15,5,the_startup,02-02-2023,82,0
2254,https://medium.com/swlh/melodrama-vs-sarcastic-humor-navigating-emotional-messaging-in-copywriting-d6634beb52d5,melodrama_vs._sarcastic_humor:_navigating_emotional_messaging_in_copywriting,striking_the right…,204.0,1,7,the_startup,02-02-2023,76,19
2255,https://medium.com/swlh/4-simple-things-we-can-do-to-poke-our-online-writers-thinking-box-4e50735d0a72,"<strong_class=""markup--strong_markup--h3-strong"">4_simple_things_we_can_do_to_poke_our_online_writer’s_thinking box</strong>",because_our_writing_gems are…,221.0,1,5,the_startup,02-02-2023,124,29
2256,https://writingcooperative.com/most-writers-sound-like-beggars-when-they-ask-readers-to-support-their-writing-d7899b10a04e,most_writers_sound_like_beggars_when_they_ask_readers_to_“support_their writing”,smarter_ways for…,3800.0,67,5,the_writing_cooperative,02-02-2023,80,17
2257,https://writingcooperative.com/how-chatgpt-and-ai-writing-will-spawn-a-new-breed-of-lazier-copywriters-7a3d5d8c22e3,how_chatgpt_and_ai_writing_will_spawn_a_new_breed_of_(lazier)_copywriters,in_the_new_age of…,367.0,13,12,the_writing_cooperative,02-02-2023,73,18
2258,https://writingcooperative.com/what-part-of-your-story-should-you-write-first-start-here-5cb26bb72ecc,what_part_of_your_story_should_you_write_first?_start here…,"you_have_a_lot_to_say,_here’s_how_to_say it",455.0,8,5,the_writing_cooperative,02-02-2023,59,43
2259,https://writingcooperative.com/i-launched-a-web-design-business-and-being-a-writer-was-the-key-4a23494133ad,i_launched_a_web_design_business — and_being_a_writer_was_the key,i’m_continually_amazed_at_how many…,779.0,10,3,the_writing_cooperative,02-02-2023,65,35
2260,https://writingcooperative.com/want-to-self-publish-your-novel-first-get-clear-on-your-intentions-3ea6b0b08332,"want_to_self-publish_your_novel?_first,_get_clear_on_your_intentions",0,68.0,1,7,the_writing_cooperative,02-02-2023,68,0
2261,https://towardsdatascience.com/sql-on-pandas-usign-duckdb-f7cd238a0a5a,sql_on_pandas — my_new_favorite_for_10x speed.,bringing_the_best_of_both_worlds together,162.0,4,5,towards_data_science,23-03-2023,46,41
2262,https://towardsdatascience.com/enhanced-object-detection-how-to-effectively-implement-yolov8-afd1bf6132ae,enhanced_object_detection:_how_to_effectively_implement_yolov8,a_practical_guide_to_object_detection…,77.0,1,7,towards_data_science,23-03-2023,62,38
2263,https://towardsdatascience.com/time-series-forecasting-with-facebooks-prophet-in-10-minutes-958bd1caff3f,time_series_forecasting_with_facebook’s_prophet_in_10 minutes,part_1:_build_a_working_model_with 6…,102.0,0,6,towards_data_science,23-03-2023,61,37
2264,https://towardsdatascience.com/lets-talk-about-math-for-data-scientists-50184abd5964,let’s_talk_about_math_(for_data_scientists),our_weekly_selection_of_must-read_editors’_picks and…,209.0,2,3,towards_data_science,23-03-2023,43,53
2265,https://towardsdatascience.com/making-language-models-similar-to-human-brain-b6ea8270be08,making_language_models_similar_to_the_human brain,0,323.0,6,14,towards_data_science,23-03-2023,49,0
2266,https://towardsdatascience.com/decision-tree-regressor-in-excel-2d29d16df1db,decision_tree_regressor_in excel,a_step-by-step_guide_for_machine_learning_beginners,115.0,0,6,towards_data_science,23-03-2023,32,51
2267,https://towardsdatascience.com/deploying-multiple-models-with-sagemaker-pipelines-fb7363094c50,deploying_multiple_models_with_sagemaker_pipelines,applying_mlops_best_practices_to_advanced serving…,35.0,0,8,towards_data_science,23-03-2023,50,50
2268,https://towardsdatascience.com/gradient-boosting-to-early-stop-or-not-to-early-stop-5ea67ac09d83,gradient_boosting:_to_early_stop_or_not_to_early stop,how_early_stopping_halves_training_time for…,35.0,1,7,towards_data_science,23-03-2023,53,44
2269,https://towardsdatascience.com/what-stops-you-from-getting-your-first-data-science-job-ccf93e4187d4,"<strong_class=""markup--strong_markup--h3-strong"">what_stops_you_from_getting_your_first_data_science job?</strong>",walkthrough_of_the_data_science_interview…,57.0,1,12,towards_data_science,23-03-2023,114,42
2270,https://towardsdatascience.com/how-to-parse-html-with-regex-6b9c0980382f,how_to_parse_html_with regex,using_the_,41.0,1,11,towards_data_science,23-03-2023,28,10
2271,https://uxdesign.cc/testing-readability-tests-flesch-kincaid-ari-and-gunning-fog-78cce2c41db8,"testing_readability_tests:_flesch–kincaid,_ari,_and_gunning fog",the_lousy_powers_behind_hemingway…,527.0,11,11,ux_collective,23-03-2023,63,34
2272,https://uxdesign.cc/the-algebra-of-value-for-startups-cfadea34ed3b,the_algebra_of_value_for startups,a_mathematical_look_at_why_the_next_generation_of_startups should…,606.0,7,7,ux_collective,23-03-2023,33,66
2273,https://medium.com/swlh/now-that-google-search-is-dying-here-are-better-alternatives-2d6023992daa,"now_that_google_search_is_dying,_here_are_better_alternatives",not_bing_or chatgpt,990.0,23,5,the_startup,23-03-2023,61,19
2274,https://medium.com/swlh/how-i-convinced-myself-to-stop-worrying-about-chatgpt-and-embrace-our-new-a-i-overlords-302c454d2bff,"<strong_class=""markup--strong_markup--h3-strong"">how_i_convinced_myself_to_stop_worrying_about_chatgpt_and_embrace_our_new_a.i._overlords</strong>",0,125.0,4,4,the_startup,23-03-2023,146,0
2275,https://medium.com/swlh/how-content-creators-can-also-start-online-course-empires-236bc8c3434f,how_content_creators_can_also_start_online_course empires,let_a_real-life_online_course creator…,576.0,12,7,the_startup,23-03-2023,57,38
2276,https://medium.com/swlh/how-to-set-rates-as-a-freelancer-and-ensure-youre-getting-paid-what-you-re-worth-ff0e5e0f5063,how_to_set_rates_as_a_freelancer_and_ensure_you’re_getting_paid_what_you’re worth,0,423.0,9,4,the_startup,23-03-2023,81,0
2277,https://medium.com/swlh/unlock-your-wealth-potential-with-empowered-learning-fa8a0f022569,unlock_your_wealth_potential_with_empowered_learning,how_leveled-up_learning_can_help_you_build a…,180.0,2,7,the_startup,23-03-2023,52,45
2278,https://medium.com/swlh/7-online-business-models-that-give-everyday-creators-like-you-the-license-to-print-money-a82dea0c3eed,7_online_business_models_that_give_everyday_creators_like_you_the_license_to_print money,0,744.0,8,7,the_startup,23-03-2023,88,0
2279,https://writingcooperative.com/thriller-suspense-vs-horror-suspense-e97c89270c64,"<strong_class=""markup--strong_markup--h3-strong"">thriller_suspense_vs_horror suspense</strong>",getting_to_grips_with_genre_variations_for_keeping_readers_on the…,648.0,14,6,the_writing_cooperative,23-03-2023,94,66
2280,https://writingcooperative.com/the-crucial-overlooked-element-in-your-paperback-book-design-6866fd1ab249,"the_crucial,_overlooked_element_in_your_paperback_book design",how_to_design_a_book-selling_back cover!,87.0,1,10,the_writing_cooperative,23-03-2023,61,40
2281,https://writingcooperative.com/what-my-latest-trip-taught-me-about-being-a-writer-4a10a33e7214,what_my_latest_trip_taught_me_about_being_a writer,travel_makes_us_better writers.,22.0,0,5,the_writing_cooperative,23-03-2023,50,31
2282,https://towardsdatascience.com/create-your-own-stable-diffusion-ui-on-aws-in-minutes-35480dfcde6a,create_your_own_stable_diffusion_ui_on_aws_in minutes,deploy_a_text-to-image_web_app_with_just one…,25.0,8,8,towards_data_science,03-01-2023,53,45
2283,https://towardsdatascience.com/pandas-dataframe-but-much-faster-f475d6be4cd4,polars:_pandas_dataframe_but_much faster,"perform_multithreaded,_optimized_pandas_operations",144.0,6,11,towards_data_science,03-01-2023,40,50
2284,https://towardsdatascience.com/parquet-best-practices-discover-your-data-without-loading-them-f854c57a45b6,parquet_best_practices:_discover_your_data_without_loading it,"metadata,_statistics_on_row_groups,_partitions_discovery,_and_repartitioning",456.0,3,8,towards_data_science,03-01-2023,61,76
2285,https://towardsdatascience.com/what-i-look-for-in-every-data-analyst-candidate-7d05c52bb19e,what_i_look_for_in_every_data_analyst_candidate,from_the_perspective_of_a_hiring manager,195.0,6,7,towards_data_science,03-01-2023,47,40
2286,https://towardsdatascience.com/moto-pytest-and-aws-databases-a-quality-and-data-engineering-crossroads-ae58f9e7b265,"moto,_pytest,_and_aws_databases:_a_quality_and_data_engineering_crossroads",the_hows_and_whys_of moto…,51.0,1,9,towards_data_science,03-01-2023,74,26
2287,https://towardsdatascience.com/how-to-analyse-your-time-series-model-using-residuals-f980f597332e,how_to_analyse_your_time_series_model_using_residuals,learn_how_you_can_use_the_residuals_of a…,359.0,3,5,towards_data_science,03-01-2023,53,41
2288,https://towardsdatascience.com/sentence-transformers-meanings-in-disguise-323cf6ac1e52,sentence_transformers:_meanings_in disguise,how_modern_language…,0.0,0,12,towards_data_science,03-01-2023,43,20
2289,https://towardsdatascience.com/combine-dbt-models-into-a-single-target-table-9873679ffd9b,combine_dbt_models_into_a_single_target table,tutorial_covering_3_patterns_and_their_trade-offs,142.0,1,6,towards_data_science,03-01-2023,45,49
2290,https://towardsdatascience.com/what-i-learned-after-running-ab-tests-for-one-year-as-a-data-scientist-part-1-2-5277911e89ec,what_i_learned_after_running_ab_tests_for_one_year_as_a_data_scientist — part 1/2,set_up_your_a/b_tests_like_a_data_scientist_by_following_these_simple steps,178.0,2,13,towards_data_science,03-01-2023,81,75
2291,https://towardsdatascience.com/aws-essentials-for-data-science-compute-9b4c6e3b46bf,aws_essentials_for_data_science: compute,understanding_and_deploying_ec2_and_lambda services,130.0,2,18,towards_data_science,03-01-2023,40,51
2292,https://towardsdatascience.com/how-to-train-the-lilt-model-on-invoices-and-run-inference-8fd6b3cfae1b,how_to_train_the_lilt_model_on_invoices_and_run_inference,a_step-by-step_tutorial,30.0,2,5,towards_data_science,03-01-2023,57,23
2293,https://towardsdatascience.com/looking-through-the-window-calculating-customer-lifetime-value-with-new-dax-functions-9cce2d0699d,looking_through_the_window—_calculating_customer_lifetime_value_with_new_dax_functions,0,38.0,2,7,towards_data_science,03-01-2023,86,0
2294,https://towardsdatascience.com/deep-dive-into-handling-apache-spark-data-skew-57ce0d94ee38,deep_dive_into_handling_apache_spark_data skew,the_ultimate_guide_to_handle_data_skew_in_distributed…,112.0,1,10,towards_data_science,03-01-2023,46,54
2295,https://towardsdatascience.com/datahub-hands-on-part-ii-169c36ee082d,datahub_hands-on_part ii,"data_ingestion,_data_discovery_and_entity linkage",19.0,1,10,towards_data_science,03-01-2023,24,49
2296,https://towardsdatascience.com/linear-regression-occams-razor-of-predictive-machine-learning-modeling-f2ba5b144a2b,linear_regression — occam’s_razor_of_predictive_machine_learning modeling,machine_learning_modeling_using_linear_regression_in python,143.0,0,16,towards_data_science,03-01-2023,73,59
2297,https://towardsdatascience.com/use-smote-with-caution-3fa015ba3bc5,smote_and_other_options:_a_comprehensive_guide_to_handling_imbalanced_data,the_guide_on_when_to use…,137.0,3,10,towards_data_science,03-01-2023,74,25
2298,https://towardsdatascience.com/introducing-peekingduck-for-computer-vision-8b0105591559,introducing_peekingduck_for_computer vision,open-source_state-of-the-art_computer_vision_models with…,15.0,1,4,towards_data_science,03-01-2023,43,57
2299,https://towardsdatascience.com/road-network-edge-matching-with-triangles-5dc989a77edf,road_network_edge_matching_with_triangles,triangles_have_mighty_properties_for_geospatial_queries,91.0,1,13,towards_data_science,03-01-2023,41,55
2300,https://towardsdatascience.com/the-1958-perceptron-as-a-breast-cancer-classifier-672556186156,the_1958_perceptron_as_a_breast_cancer_classifier,a_practical_example_implemented_in_mathematica,141.0,1,14,towards_data_science,03-01-2023,49,46
2301,https://uxdesign.cc/can-chatgpt-write-a-proper-usability-test-script-f8f6f89b5a2e,can_chatgpt_write_a_proper_usability_test script?,is_artificial_intelligence_ready_to_take_on ux…,534.0,14,13,ux_collective,03-01-2023,49,47
2302,https://uxdesign.cc/adopting-a-reflective-practice-part-2-2bff775c9962,adopting_a_reflective_practice:_documenting_learnings_to_inspire_personal growth,0,465.0,10,9,ux_collective,03-01-2023,80,0
2303,https://uxdesign.cc/re-opening-my-weekly-design-mentorship-sessions-in-2023-83aad9df8ba1,re-opening_my_weekly_design_mentorship_sessions_in 2023,0,376.0,2,2,ux_collective,03-01-2023,55,0
2304,https://uxdesign.cc/the-four-themes-that-defined-ux-research-in-2022-dac8a4db3921,the_four_themes_that_defined_ux_research_in 2022,0,132.0,2,7,ux_collective,03-01-2023,48,0
2305,https://medium.com/swlh/heres-how-to-join-the-creator-economy-in-2023-and-change-your-life-e473b6b93ff8,here’s_how_to_join_the_creator_economy_in_2023_and_change_your life,you_can_always_join_part-time_to…,1900.0,41,5,the_startup,03-01-2023,67,33
2306,https://medium.com/swlh/leave-your-ego-at-the-door-to-build-a-great-team-705c67e0edd8,leave_your_ego_at_the_door_to_build_a_great team,leaders_should_foster_a_culture_of trust.,900.0,8,5,the_startup,03-01-2023,48,41
2307,https://medium.com/swlh/how-to-make-more-effective-product-decisions-with-a-zero-a-tree-179768767cb0,how_to_make_more_effective_product_decisions_with_a_zero-a tree,0,203.0,0,7,the_startup,03-01-2023,63,0
2308,https://medium.com/swlh/5-truths-about-money-i-learnt-in-one-year-of-solopreneurship-f22c3534f67a,5_truths_about_money_i_learnt_in_one_year_of_solopreneurship,defying_the_old rules…,1000.0,27,4,the_startup,03-01-2023,60,22
2309,https://medium.com/swlh/3-timeless-workplace-principles-i-wished-a-mentor-imparted-me-at-25-6110621ec164,"<strong_class=""markup--strong_markup--h3-strong"">3_timeless_workplace_principles_i_wished_a_mentor_imparted_me_at 25</strong>",wisdom_comes_with_age._it_tells us…,286.0,4,5,the_startup,03-01-2023,125,35
2310,https://medium.com/swlh/want-to-satisfy-the-algorithm-focus-on-your-audience-first-665b71949556,want_to_satisfy_the_algorithm?_focus_on_your_audience first,the_surprising_science_behind_audience…,186.0,2,5,the_startup,03-01-2023,59,39
2311,https://medium.com/swlh/how-to-cut-working-hours-without-losing-income-as-a-freelancer-206a000d1be7,how_to_cut_working_hours_without_losing_income_as_a_freelancer,"as_a_freelancer,_you’re_always_told to…",400.0,0,8,the_startup,03-01-2023,62,39
2312,https://writingcooperative.com/your-writing-can-go-viral-consistently-when-you-master-a-writers-voice-readers-can-t-forget-ca4dc3f7bb3b,your_writing_can_go_viral_consistently_when_you_master_a_“writer’s_voice”_readers_can’t forget,0,2100.0,27,5,the_writing_cooperative,03-01-2023,94,0
2313,https://writingcooperative.com/good-news-ai-says-that-ai-cant-replace-writers-but-it-wrote-it-rather-ominously-7e058f2d03ba,good_news!_ai_says_that_ai_can’t_replace_writers — but_it_wrote_it_rather_ominously,0,2300.0,27,4,the_writing_cooperative,03-01-2023,83,0
2314,https://writingcooperative.com/four-easy-techniques-to-improve-your-writing-routine-e12d677f6963,four_easy_techniques_to_improve_your_writing routine,follow_the_circadian_rhythm_to_write_effortlessly,345.0,6,6,the_writing_cooperative,03-01-2023,52,49
2315,https://writingcooperative.com/welcome-to-2023-now-take-a-nap-c748cb5658dd,welcome_to_2023._now_take_a nap.,"this_week_in_writing,_we_kick_off_a_new_year_with_a_chat_about goals…",230.0,5,3,the_writing_cooperative,03-01-2023,32,69
2316,https://towardsdatascience.com/using-fourier-transform-of-vector-representations-derived-from-bert-embeddings-for-semantic-9d91a7d4839c,using_fourier_transform_of_vector_representations_derived_from_bert_embeddings_for_semantic_closeness_evaluation,0,100.0,0,5,towards_data_science,14-01-2023,112,0
2317,https://towardsdatascience.com/a-data-driven-method-to-reduce-employee-survey-length-8aecedcf5df9,a_data-driven_method_to_reduce_employee_survey length,reducing_survey_length_while_maintaining…,24.0,2,16,towards_data_science,14-01-2023,53,41
2318,https://towardsdatascience.com/defining-interpretable-features-ebd7ed94897,defining_interpretable_features,a_summary_of_the_findings_and_developed_taxonomy_developed_by mit…,82.0,1,9,towards_data_science,14-01-2023,31,66
2319,https://towardsdatascience.com/berxit-early-exiting-for-bert-6f76b2f561c5,"<strong_class=""markup--strong_markup--h3-strong"">berxit:_early_exiting_for bert</strong>","<em_class=""markup--em_markup--h4-em"">presenting_the_“early_exiting”_method_for_efficient_inference_in deep</em>",22.0,2,11,towards_data_science,14-01-2023,88,111
2320,https://towardsdatascience.com/learning-python-for-data-science-on-the-job-part-1-philosophy-6e2aedc4e041,learning_python_for_data_science_on-the-job_part_1:_philosophy,practical_advice_and_philosophy_on how…,10.0,0,8,towards_data_science,14-01-2023,62,39
2321,https://towardsdatascience.com/gradient-descent-optimisation-and-initialisation-explained-1f945e9943bd,gradient_descent:_optimisation_and_initialisation_explained,a_high-level_introduction_to_optimisation…,22.0,0,7,towards_data_science,14-01-2023,59,42
2322,https://uxdesign.cc/did-star-trek-predict-the-future-of-ux-38217a4a9e88,did_star_trek_predict_the_future_of ux?,0,874.0,20,9,ux_collective,14-01-2023,39,0
2323,https://uxdesign.cc/will-ai-spark-the-next-financial-bubble-1feedc0dd8dc,will_chatgpt_spark_the_next_financial_bubble?,what_we_can_learn_from_the_dot-com_era_and_how to…,210.0,0,4,ux_collective,14-01-2023,45,50
2324,https://uxdesign.cc/personalized-experiences-when-do-they-become-behaviour-change-dfc6ee243ecb,personalized_experiences:_when_do_they_become_behaviour_change?,designers_are_often_trying to…,126.0,0,6,ux_collective,14-01-2023,63,30
2325,https://uxdesign.cc/five-steps-for-tackling-design-debt-875eca1906b7,five_steps_for_tackling_design debt,"what_is_design_debt,_why_it_exists_and_the_most_effective…",230.0,0,5,ux_collective,14-01-2023,35,58
2326,https://uxdesign.cc/ludic-audio-and-player-performance-part-1-comprehensive-and-indicative-sounds-5113611076dc,ludic_audio_and_player_performance,part_1:_comprehensive_and_indicative_sounds,115.0,2,15,ux_collective,14-01-2023,34,43
2327,https://medium.com/swlh/the-cheat-code-to-building-wealth-in-less-than-5-years-62d0dc303fe4,the_cheat_code_to_building_wealth_in_less_than_5 years,a_simple_4-step_formula_you_can_copy_in a…,4990.0,80,4,the_startup,14-01-2023,54,42
2328,https://medium.com/swlh/5-small-things-i-wish-i-knew-when-i-was-making-0-on-the-internet-5d4978316c89,5_small_things_i_wish_i_knew_when_i_was_making_$0_on_the internet,things_to_watch_out_for_when writing…,4700.0,102,4,the_startup,14-01-2023,65,37
2329,https://medium.com/swlh/enough-freelancing-go-get-a-real-job-ee0d52a2e2d5,"enough_freelancing,_go_get_a_real job!",freelancing_is_hardcore.,1400.0,25,4,the_startup,14-01-2023,38,24
2330,https://medium.com/swlh/how-to-create-an-online-business-that-makes-you-happy-even-when-your-job-is-ok-b90840412997,how_to_create_an_online_business_that_makes_you_happy_(even_when_your_job_is ok),lessons_from_the top…,253.0,3,6,the_startup,14-01-2023,80,21
2331,https://medium.com/swlh/4-perfect-ways-to-polish-your-imperfect-writing-a8874ace5d1e,4_perfect_ways_to_polish_your_imperfect_writing,"before_you’re_a_writer,_you’re_a reader.",523.0,10,5,the_startup,14-01-2023,47,40
2332,https://medium.com/swlh/five-practical-tools-working-writers-really-need-now-cc5cd6a39be7,five_practical_tools_working_writers_really_need now,productivity_rocks!,412.0,2,5,the_startup,14-01-2023,52,19
2333,https://medium.com/swlh/my-loneliest-year-was-also-my-most-successful-4686dd082120,my_loneliest_year_was_also_my_most_successful,how_to_leverage_solitude_into_income_in 2023,280.0,4,4,the_startup,14-01-2023,45,44
2334,https://writingcooperative.com/5-strategies-to-help-you-beat-a-blank-page-bb84f7202ceb,5_strategies_to_help_you_beat_a_blank page,it’s_not_that_hard_to_beat_writer’s block!,173.0,1,6,the_writing_cooperative,14-01-2023,42,42
2335,https://writingcooperative.com/4-bright-ass-signs-your-article-is-off-the-rails-dc816dc118fe,4_bright-ass_signs_your_article_is_off_the rails,and_what_to_do_when_you_see them,547.0,9,4,the_writing_cooperative,14-01-2023,48,32
